Usage,LaggingCurrentReactivePower,LeadingCurrentReactivePower,CO2,LaggingCurrentPowerFactor,LeadingCurrentPowerFactor,NSM,WeekStatus,Year,Month,Day,Hours,Minutes,IsHoliday,Season,TempMax,TempMin,Temp,FeelsLikeMax,FeelsLikeMin,FeelsLike,Dew,Humidity,Precip,PrecipProb,PrecipCover,PrecipType,SnowDepth,WindGust,WindSpeed,WindDir,SeaLevelPressure,CloudCover,Visibility,SolarRadiation,SolarEnergy,UvIndex,Conditions,SunriseHour,LoadType,SunsetHour
3.06,5.18,0.0,0.0,50.86,100.0,12600,Weekday,2018,5,23,3,30,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Light_Load,19
3.2,5.22,0.0,0.0,52.26,100.0,17100,Weekday,2018,5,23,4,45,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Light_Load,19
3.02,5.26,0.0,0.0,49.79,100.0,21600,Weekday,2018,5,23,6,0,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Light_Load,19
3.06,4.5,0.0,0.0,56.23,100.0,26100,Weekday,2018,5,23,7,15,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Light_Load,19
102.2,69.84,0.0,0.05,82.56,100.0,30600,Weekday,2018,5,23,8,30,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Light_Load,19
95.65,33.95,0.0,0.04,94.24,100.0,35100,Weekday,2018,5,23,9,45,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Medium_Load,19
113.36,41.15,0.0,0.05,94.0,100.0,39600,Weekday,2018,5,23,11,0,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Maximum_Load,19
7.56,1.48,14.0,0.0,98.14,47.51,44100,Weekday,2018,5,23,12,15,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Medium_Load,19
99.5,43.2,0.0,0.05,91.73,100.0,48600,Weekday,2018,5,23,13,30,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Maximum_Load,19
92.63,36.32,0.0,0.04,93.1,100.0,53100,Weekday,2018,5,23,14,45,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Maximum_Load,19
124.13,57.46,0.0,0.06,90.75,100.0,57600,Weekday,2018,5,23,16,0,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Maximum_Load,19
129.6,61.7,0.0,0.06,90.29,100.0,62100,Weekday,2018,5,23,17,15,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Medium_Load,19
33.88,20.16,0.0,0.02,85.94,100.0,66600,Weekday,2018,5,23,18,30,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Medium_Load,19
43.49,9.04,0.11,0.02,97.91,100.0,71100,Weekday,2018,5,23,19,45,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Medium_Load,19
14.47,0.68,15.8,0.01,99.89,67.54,75600,Weekday,2018,5,23,21,0,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Medium_Load,19
3.82,2.09,8.75,0.0,87.73,40.01,80100,Weekday,2018,5,23,22,15,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Medium_Load,19
3.38,3.78,0.0,0.0,66.66,100.0,84600,Weekday,2018,5,23,23,30,0,Spring,75.4,59.4,65.6,75.4,59.4,65.6,56.2,74.9,0.847,100,12.5,rain,0,0,16.8,336.5,1006.5,38.3,7.1,334.8,28.9,10,"Rain, Partially cloudy",5,Light_Load,19
2.95,4.54,0.0,0.0,54.49,100.0,2700,Weekday,2018,5,24,0,45,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Light_Load,19
3.38,4.72,0.0,0.0,58.22,100.0,7200,Weekday,2018,5,24,2,0,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Light_Load,19
2.99,4.64,0.0,0.0,54.17,100.0,11700,Weekday,2018,5,24,3,15,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Light_Load,19
2.95,4.64,0.0,0.0,53.65,100.0,16200,Weekday,2018,5,24,4,30,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Light_Load,19
2.92,5.11,0.0,0.0,49.61,100.0,20700,Weekday,2018,5,24,5,45,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Light_Load,19
3.56,5.33,0.0,0.0,55.54,100.0,25200,Weekday,2018,5,24,7,0,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Light_Load,19
79.27,53.6,0.0,0.04,82.84,100.0,29700,Weekday,2018,5,24,8,15,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Light_Load,19
108.47,39.02,0.0,0.05,94.1,100.0,34200,Weekday,2018,5,24,9,30,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Medium_Load,19
53.42,23.72,0.0,0.02,91.4,100.0,38700,Weekday,2018,5,24,10,45,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Maximum_Load,19
97.31,40.18,0.32,0.04,92.43,100.0,43200,Weekday,2018,5,24,12,0,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Maximum_Load,19
91.76,29.45,1.15,0.04,95.22,99.99,47700,Weekday,2018,5,24,13,15,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Maximum_Load,19
58.97,28.91,0.0,0.03,89.79,100.0,52200,Weekday,2018,5,24,14,30,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Maximum_Load,19
107.1,34.85,0.0,0.05,95.09,100.0,56700,Weekday,2018,5,24,15,45,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Maximum_Load,19
88.13,30.28,0.0,0.04,94.57,100.0,61200,Weekday,2018,5,24,17,0,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Maximum_Load,19
60.05,26.6,0.65,0.03,91.43,99.99,65700,Weekday,2018,5,24,18,15,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Medium_Load,19
91.58,36.83,0.0,0.04,92.78,100.0,70200,Weekday,2018,5,24,19,30,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Medium_Load,19
100.58,30.96,0.0,0.05,95.57,100.0,74700,Weekday,2018,5,24,20,45,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Medium_Load,19
4.28,0.0,25.42,0.0,100.0,16.6,79200,Weekday,2018,5,24,22,0,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Medium_Load,19
3.56,4.07,0.0,0.0,65.84,100.0,83700,Weekday,2018,5,24,23,15,0,Spring,80.1,48.0,65.5,79.2,48.0,65.4,51.7,63.7,0.0,0,0.0,noprecip,0,0,9.6,306.1,1010.4,29.8,8.5,344.6,29.7,10,Partially cloudy,5,Light_Load,19
3.56,4.1,0.0,0.0,65.56,100.0,1800,Weekday,2018,5,25,0,30,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Light_Load,19
3.6,4.25,0.0,0.0,64.63,100.0,6300,Weekday,2018,5,25,1,45,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Light_Load,19
2.84,3.13,0.0,0.0,67.2,100.0,10800,Weekday,2018,5,25,3,0,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Light_Load,19
2.92,3.49,0.0,0.0,64.17,100.0,15300,Weekday,2018,5,25,4,15,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Light_Load,19
3.1,3.46,0.0,0.0,66.73,100.0,19800,Weekday,2018,5,25,5,30,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Light_Load,19
2.88,3.6,0.0,0.0,62.47,100.0,24300,Weekday,2018,5,25,6,45,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Light_Load,19
3.71,4.86,0.0,0.0,60.68,100.0,28800,Weekday,2018,5,25,8,0,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Light_Load,19
58.64,31.1,0.0,0.03,88.34,100.0,33300,Weekday,2018,5,25,9,15,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Medium_Load,19
74.84,42.8,0.0,0.03,86.81,100.0,37800,Weekday,2018,5,25,10,30,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Maximum_Load,19
70.09,60.62,0.0,0.03,75.64,100.0,42300,Weekday,2018,5,25,11,45,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Maximum_Load,19
5.29,0.0,25.7,0.0,100.0,20.16,46800,Weekday,2018,5,25,13,0,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Medium_Load,19
47.23,18.94,0.0,0.02,92.82,100.0,51300,Weekday,2018,5,25,14,15,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Maximum_Load,19
49.57,25.31,0.0,0.02,89.06,100.0,55800,Weekday,2018,5,25,15,30,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Maximum_Load,19
58.72,34.7,0.0,0.03,86.09,100.0,60300,Weekday,2018,5,25,16,45,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Maximum_Load,19
29.38,0.0,7.38,0.01,100.0,96.99,64800,Weekday,2018,5,25,18,0,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Medium_Load,19
38.66,2.7,0.14,0.02,99.76,100.0,69300,Weekday,2018,5,25,19,15,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Medium_Load,19
36.72,2.16,0.83,0.02,99.83,99.97,73800,Weekday,2018,5,25,20,30,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Medium_Load,19
5.22,0.0,24.95,0.0,100.0,20.48,78300,Weekday,2018,5,25,21,45,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Medium_Load,19
3.64,4.79,0.0,0.0,60.5,100.0,82800,Weekday,2018,5,25,23,0,0,Spring,78.5,50.9,66.2,78.5,50.9,66.2,50.6,59.6,0.0,0,0.0,noprecip,0,0,7.4,260.8,1008.3,54.4,7.7,305.6,26.4,10,Partially cloudy,5,Medium_Load,19
3.64,4.5,0.0,0.0,62.89,100.0,900,Weekend,2018,5,26,0,15,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Light_Load,19
3.1,5.18,0.0,0.0,51.35,100.0,5400,Weekend,2018,5,26,1,30,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Light_Load,19
3.13,5.36,0.0,0.0,50.43,100.0,9900,Weekend,2018,5,26,2,45,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Light_Load,19
3.17,5.29,0.0,0.0,51.4,100.0,14400,Weekend,2018,5,26,4,0,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Light_Load,19
3.46,5.54,0.0,0.0,52.97,100.0,18900,Weekend,2018,5,26,5,15,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Light_Load,19
3.1,5.8,0.0,0.0,47.14,100.0,23400,Weekend,2018,5,26,6,30,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Light_Load,19
3.28,5.22,0.0,0.0,53.2,100.0,27900,Weekend,2018,5,26,7,45,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Light_Load,19
37.15,6.95,0.18,0.02,98.29,100.0,32400,Weekend,2018,5,26,9,0,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Light_Load,19
37.66,1.91,0.25,0.02,99.87,100.0,36900,Weekend,2018,5,26,10,15,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Maximum_Load,19
38.12,21.38,0.0,0.02,87.22,100.0,41400,Weekend,2018,5,26,11,30,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Maximum_Load,19
4.14,0.0,24.48,0.0,100.0,16.67,45900,Weekend,2018,5,26,12,45,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Medium_Load,19
37.26,3.31,1.26,0.02,99.61,99.94,50400,Weekend,2018,5,26,14,0,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Maximum_Load,19
34.27,3.71,1.84,0.02,99.42,99.86,54900,Weekend,2018,5,26,15,15,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Maximum_Load,19
35.82,7.02,1.04,0.02,98.13,99.96,59400,Weekend,2018,5,26,16,30,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Maximum_Load,19
4.72,0.0,23.8,0.0,100.0,19.45,63900,Weekend,2018,5,26,17,45,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Medium_Load,19
3.64,0.0,18.43,0.0,100.0,19.38,68400,Weekend,2018,5,26,19,0,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Medium_Load,19
3.56,0.0,22.14,0.0,100.0,15.88,72900,Weekend,2018,5,26,20,15,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Medium_Load,19
3.56,0.0,25.49,0.0,100.0,13.83,77400,Weekend,2018,5,26,21,30,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Medium_Load,19
3.46,5.51,0.0,0.0,53.18,100.0,81900,Weekend,2018,5,26,22,45,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Medium_Load,19
2.74,4.36,0.0,0.0,53.21,100.0,0,Weekend,2018,5,26,0,0,1,Spring,77.5,51.7,66.5,77.5,51.7,66.5,56.6,72.1,0.008,100,8.33,rain,0,0,11.6,94.6,1008.7,20.8,8.5,337.6,29.3,10,"Rain, Partially cloudy",5,Light_Load,19
2.77,4.54,0.0,0.0,52.08,100.0,4500,Weekend,2018,5,27,1,15,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
3.28,4.64,0.0,0.0,57.72,100.0,9000,Weekend,2018,5,27,2,30,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
2.81,4.82,0.0,0.0,50.36,100.0,13500,Weekend,2018,5,27,3,45,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
2.84,4.79,0.0,0.0,51.0,100.0,18000,Weekend,2018,5,27,5,0,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
3.28,4.79,0.0,0.0,56.5,100.0,22500,Weekend,2018,5,27,6,15,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
3.35,5.26,0.0,0.0,53.72,100.0,27000,Weekend,2018,5,27,7,30,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
2.81,4.79,0.0,0.0,50.6,100.0,31500,Weekend,2018,5,27,8,45,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
3.13,0.0,16.67,0.0,100.0,18.45,36000,Weekend,2018,5,27,10,0,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
2.88,0.0,5.36,0.0,100.0,47.33,40500,Weekend,2018,5,27,11,15,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
3.42,0.0,17.89,0.0,100.0,18.78,45000,Weekend,2018,5,27,12,30,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
2.99,0.0,16.63,0.0,100.0,17.7,49500,Weekend,2018,5,27,13,45,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
3.56,0.0,17.46,0.0,100.0,19.98,54000,Weekend,2018,5,27,15,0,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
2.99,0.0,16.63,0.0,100.0,17.7,58500,Weekend,2018,5,27,16,15,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
3.53,0.0,16.92,0.0,100.0,20.42,63000,Weekend,2018,5,27,17,30,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
3.02,0.0,13.18,0.0,100.0,22.33,67500,Weekend,2018,5,27,18,45,1,Spring,75.0,56.7,66.6,75.0,56.7,66.6,60.1,80.4,0.008,100,8.33,rain,0,0,8.5,140.8,1010.6,74.5,6.6,158.8,13.6,4,"Rain, Partially cloudy",5,Light_Load,19
